,location,total_sqft,bath,price,bhk
4780,Kundalahalli,1724.0,3.0,125.0,3
4781,Kundalahalli,1030.0,2.0,49.0,2
4782,Kundalahalli,735.0,2.0,57.99,2
4783,Kundalahalli,1047.0,2.0,82.0,2
4784,Kundalahalli,1397.0,3.0,105.0,3
4785,Kundalahalli,1724.0,3.0,127.0,3
4786,Kundalahalli,1010.0,2.0,49.27,2
4787,Kundalahalli,1397.0,3.0,110.0,3
4788,Kundalahalli,1397.0,3.0,104.0,3
4789,Kundalahalli,1397.0,3.0,108.0,3
4790,Kundalahalli,1920.0,3.0,150.0,3
4791,Kundalahalli,1397.0,3.0,105.0,3
4793,Kundalahalli,1724.0,3.0,124.0,3
4794,Kundalahalli,1047.0,2.0,84.0,2
4795,Kundalahalli,1047.0,2.0,83.0,2
4796,Kundalahalli,7000.0,4.0,550.0,4
4798,Kundalahalli,1120.0,2.0,53.76,2
4799,Kundalahalli,1047.0,2.0,82.62,2
4800,Kundalahalli,1047.0,2.0,91.0,2
4801,Kundalahalli,1724.0,3.0,146.0,3
4802,Kundalahalli,1600.0,3.0,170.0,3
4804,Kundalahalli,1724.0,3.0,125.0,3
4805,Kundalahalli,1010.0,2.0,48.27,2
4806,Kundalahalli,1047.0,2.0,89.0,2
4807,Kundalahalli,2500.0,5.0,245.0,4
4808,Kundalahalli,1397.0,3.0,105.0,3
4810,Kundalahalli,1047.0,2.0,72.0,2
4811,Kundalahalli,1260.0,2.0,58.0,2
4812,Kundalahalli,3092.0,4.0,230.0,4
4813,Kundalahalli,1065.0,2.0,70.0,2
4814,Kundalahalli,1724.0,3.0,146.0,3
4815,Kundalahalli,1047.0,2.0,91.0,2
4816,Kundalahalli,1724.0,3.0,128.0,3
4817,Kundalahalli,1315.0,2.0,74.0,2
4818,Kundalahalli,2100.0,3.0,150.0,3
4819,Kundalahalli,1724.0,3.0,125.0,3
4820,Kundalahalli,1724.0,3.0,140.0,3
4821,Kundalahalli,1175.0,2.0,65.0,2
4823,LB Shastri Nagar,1043.0,2.0,55.0,2
4824,LB Shastri Nagar,1184.0,2.0,69.0,2
4825,LB Shastri Nagar,665.0,1.0,32.0,1
4826,LB Shastri Nagar,1250.0,2.0,48.5,2
4827,LB Shastri Nagar,1400.0,2.0,80.0,3
4828,LB Shastri Nagar,1184.0,2.0,62.0,2
4829,LB Shastri Nagar,1200.0,2.0,47.0,2
4830,LB Shastri Nagar,1200.0,2.0,75.0,2
4831,LB Shastri Nagar,1000.0,2.0,49.5,2
4832,Laggere,2800.0,5.0,125.0,5
4833,Laggere,1200.0,3.0,130.0,3
4834,Laggere,1200.0,1.0,125.0,1
4835,Laggere,1200.0,2.0,75.0,2
4836,Laggere,620.0,2.0,48.0,1
4837,Lakshminarayana Pura,1185.0,2.0,75.0,2
4838,Lakshminarayana Pura,1600.0,2.0,108.0,3
4839,Lakshminarayana Pura,1180.0,2.0,75.0,2
4840,Lakshminarayana Pura,1172.0,2.0,82.0,2
4841,Lakshminarayana Pura,1179.0,2.0,75.0,2
4842,Lakshminarayana Pura,1149.0,2.0,75.0,2
4843,Lakshminarayana Pura,1336.0,2.0,100.0,2
4844,Lakshminarayana Pura,1175.0,2.0,75.0,2
4845,Lakshminarayana Pura,1190.0,2.0,75.0,2
4846,Lakshminarayana Pura,1200.0,2.0,75.0,2
4847,Lakshminarayana Pura,1200.0,2.0,75.0,2
4848,Lakshminarayana Pura,1165.0,2.0,75.0,2
4849,Lakshminarayana Pura,1145.0,2.0,75.0,2
4850,Lakshminarayana Pura,1500.0,3.0,104.0,3
4851,Lakshminarayana Pura,1210.0,2.0,75.0,2
4852,Lakshminarayana Pura,1169.0,2.0,75.0,2
4853,Lakshminarayana Pura,1200.0,2.0,75.0,2
4854,Lakshminarayana Pura,1172.0,2.0,75.0,2
4855,Lakshminarayana Pura,1172.0,2.0,75.0,2
4856,Lakshminarayana Pura,1180.0,2.0,75.0,2
4857,Lakshminarayana Pura,1200.0,2.0,83.0,2
4858,Lakshminarayana Pura,1200.0,2.0,80.0,2
4859,Lakshminarayana Pura,1195.0,2.0,75.0,2
4860,Lakshminarayana Pura,1200.0,2.0,80.0,2
4861,Lingadheeranahalli,1521.0,3.0,95.0,3
4862,Lingadheeranahalli,1511.0,3.0,95.0,3
4863,Lingadheeranahalli,1683.0,3.0,109.0,3
4864,Lingadheeranahalli,1519.0,3.0,93.0,3
4865,Lingadheeranahalli,1521.0,3.0,94.99,3
4866,Lingadheeranahalli,1682.0,3.0,120.0,3
4867,Lingadheeranahalli,1521.0,3.0,94.71,3
4868,Lingadheeranahalli,1893.0,3.0,130.0,3
4869,Lingadheeranahalli,1705.0,3.0,110.0,3
4870,Lingadheeranahalli,2245.0,4.0,154.0,4
4871,Lingadheeranahalli,1682.0,3.0,113.0,3
4872,Lingadheeranahalli,1682.0,3.0,114.0,3
4873,Lingadheeranahalli,1506.0,3.0,95.0,3
4874,Lingadheeranahalli,1683.0,3.0,110.0,3
4875,Lingadheeranahalli,1684.0,3.0,120.0,3
4876,Lingadheeranahalli,2236.0,4.0,153.0,4
4877,Lingadheeranahalli,1894.0,4.0,114.0,3
4878,Lingadheeranahalli,2240.0,4.0,160.0,4
4879,Magadi Road,3600.0,6.0,141.0,6
4880,Magadi Road,1116.0,2.0,50.0,2
4882,Magadi Road,884.0,2.0,41.1,2
4883,Magadi Road,1005.0,2.0,55.78,2
4884,Magadi Road,1000.0,2.0,46.5,2
4885,Magadi Road,1500.0,2.0,93.0,4
4887,Magadi Road,1345.0,2.0,55.0,2
4889,Magadi Road,5000.0,6.0,360.0,5
4890,Magadi Road,1116.0,2.0,51.89,2
4891,Magadi Road,1052.0,2.0,60.0,3
4892,Magadi Road,940.0,2.0,50.0,2
4893,Magadi Road,1318.0,2.0,68.0,3
4895,Magadi Road,884.0,2.0,48.0,2
4897,Mahadevpura,1150.0,2.0,52.0,2
4898,Mahadevpura,1250.0,2.0,52.0,2
4899,Mahadevpura,1260.0,2.0,57.6,2
4900,Mahadevpura,730.0,1.0,35.0,1
4901,Mahadevpura,1434.0,2.0,67.39,3
4902,Mahadevpura,1146.0,2.0,53.8,2
4903,Mahadevpura,1532.0,2.0,62.0,2
4904,Mahadevpura,1620.0,2.0,76.0,3
4905,Mahadevpura,1136.0,2.0,64.5,2
4906,Mahadevpura,1400.0,2.0,65.8,3
4907,Mahadevpura,1137.0,2.0,53.4,2
4908,Mahadevpura,1601.0,3.0,95.0,3
4909,Mahadevpura,1450.0,3.0,75.0,3
4910,Mahadevpura,1152.0,2.0,54.0,2
4911,Mahadevpura,1212.0,2.0,56.9,2
4913,Mahadevpura,1505.0,3.0,78.0,3
4914,Mahadevpura,1500.0,2.0,70.0,3
4915,Mahadevpura,1236.0,2.0,58.0,2
4916,Mahadevpura,1236.0,2.0,58.0,2
4917,Mahadevpura,1120.0,2.0,53.0,2
4918,Mahalakshmi Layout,1575.0,5.0,158.0,4
4919,Mahalakshmi Layout,1105.0,2.0,80.0,2
4920,Mahalakshmi Layout,1200.0,3.0,160.0,4
4921,Mahalakshmi Layout,1200.0,2.0,110.0,3
4922,Mahalakshmi Layout,1876.0,3.0,150.0,3
4923,Mallasandra,1665.0,3.0,95.0,3
4924,Mallasandra,1665.0,3.0,86.58,3
4925,Mallasandra,1340.0,2.0,61.0,2
4926,Mallasandra,1325.0,2.0,70.0,2
4927,Mallasandra,1665.0,3.0,86.91,3
4928,Mallasandra,1325.0,2.0,70.0,2
4929,Mallasandra,905.0,2.0,40.0,2
4930,Mallasandra,1325.0,2.0,65.0,2
4931,Mallasandra,1325.0,2.0,73.0,2
4932,Mallasandra,1565.0,2.0,69.0,2
4933,Mallasandra,905.0,2.0,35.0,2
4935,Mallasandra,1100.0,2.0,76.3,3
4936,Malleshpalya,1140.0,2.0,46.5,2
4937,Malleshpalya,1225.0,2.0,46.86,2
4939,Malleshpalya,1052.0,2.0,50.0,2
4940,Malleshpalya,1405.0,2.0,77.0,3
4941,Malleshpalya,1065.0,2.0,50.0,2
4942,Malleshpalya,1210.0,2.0,55.0,2
4944,Malleshpalya,1060.0,2.0,40.0,2
4945,Malleshpalya,1430.0,2.0,69.5,3
4946,Malleshpalya,1421.0,2.0,90.0,2
4947,Malleshpalya,1245.0,2.0,55.0,2
4948,Malleshpalya,1200.0,2.0,46.0,2
4949,Malleshpalya,1225.0,2.0,52.0,2
4950,Malleshwaram,705.0,1.0,67.0,1
4951,Malleshwaram,12000.0,7.0,2200.0,7
4952,Malleshwaram,2500.0,5.0,325.0,4
4953,Malleshwaram,2006.0,3.0,297.0,3
4954,Malleshwaram,686.0,1.0,62.5,1
4955,Malleshwaram,2475.0,4.0,332.0,3
4956,Malleshwaram,2610.0,3.0,399.0,3
4957,Malleshwaram,2475.0,4.0,320.0,3
4958,Malleshwaram,900.0,2.0,95.0,2
4959,Malleshwaram,1420.0,2.0,158.0,2
4960,Malleshwaram,2000.0,3.0,250.0,3
4961,Malleshwaram,2215.0,3.0,275.0,3
4963,Malleshwaram,2475.0,4.0,300.0,3
4965,Malleshwaram,2215.0,4.0,310.0,3
4966,Malleshwaram,480.0,1.0,60.0,1
4967,Malleshwaram,1290.0,2.0,120.0,2
4968,Malleshwaram,2475.0,4.0,326.0,3
4969,Malleshwaram,2476.0,3.0,337.0,3
4970,Malleshwaram,900.0,2.0,90.0,2
4972,Malleshwaram,2050.0,4.0,270.0,3
4973,Malleshwaram,900.0,2.0,72.0,2
4974,Malleshwaram,620.0,1.0,86.8,1
4975,Malleshwaram,600.0,1.0,68.0,2
4976,Malleshwaram,2475.0,4.0,337.0,3
4977,Malleshwaram,2215.0,3.0,275.0,3
4978,Malleshwaram,2215.0,3.0,330.0,3
4980,Malleshwaram,1020.0,2.0,80.0,2
4981,Malleshwaram,600.0,1.0,90.0,2
4982,Malleshwaram,2200.0,3.0,275.0,3
4983,Malleshwaram,2475.0,4.0,326.0,3
4984,Malleshwaram,1500.0,2.0,140.0,2
4985,Malleshwaram,2475.0,4.0,340.0,3
4986,Malleshwaram,1400.0,2.0,190.0,2
4987,Malleshwaram,2475.0,4.0,300.0,3
4988,Malleshwaram,2400.0,3.0,380.0,3
4989,Malleshwaram,580.0,1.0,45.0,1
4990,Malleshwaram,1410.0,2.0,125.0,2
4993,Marathahalli,1220.0,2.0,57.0,2
4994,Marathahalli,1200.0,2.0,52.0,2
4995,Marathahalli,1200.0,2.0,60.0,2
4996,Marathahalli,1933.0,3.0,140.0,3
4997,Marathahalli,950.0,2.0,46.96,2
4998,Marathahalli,1230.0,2.0,80.0,2
4999,Marathahalli,3800.0,4.0,250.0,4
5000,Marathahalli,1019.0,2.0,49.85,2
5001,Marathahalli,1215.0,2.0,67.0,2
5002,Marathahalli,2181.0,3.0,152.0,4
5003,Marathahalli,1170.0,2.0,53.0,2
5004,Marathahalli,1019.0,2.0,49.86,2
5005,Marathahalli,1325.0,2.0,71.55,2
5006,Marathahalli,1220.0,2.0,56.5,2
5008,Marathahalli,1152.0,2.0,56.0,2
5009,Marathahalli,1610.0,3.0,90.0,3
5010,Marathahalli,1146.0,2.0,70.0,2
5012,Marathahalli,1469.0,3.0,89.0,3
5017,Marathahalli,2519.0,5.0,185.0,4
5019,Marathahalli,957.0,2.0,46.9,2
5020,Marathahalli,1583.0,3.0,105.0,3
5021,Marathahalli,2524.0,5.0,190.0,4
5025,Marathahalli,1071.0,2.0,52.25,2
5026,Marathahalli,1215.0,2.0,58.86,2
5027,Marathahalli,1102.0,2.0,53.67,2
5028,Marathahalli,1900.0,3.0,123.0,3
5029,Marathahalli,1045.0,2.0,60.0,2
5031,Marathahalli,1215.0,2.0,58.86,2
5032,Marathahalli,1365.0,2.0,73.0,2
5037,Marathahalli,1208.0,2.0,70.0,2
5038,Marathahalli,1325.0,1.0,92.0,2
5039,Marathahalli,1525.0,3.0,90.0,3
5040,Marathahalli,1937.0,3.0,140.0,3
5041,Marathahalli,1550.0,3.0,83.0,3
5042,Marathahalli,1350.0,2.0,86.0,2
5043,Marathahalli,957.0,2.0,47.0,2
5045,Marathahalli,1230.0,2.0,57.0,2
5046,Marathahalli,1200.0,2.0,58.0,2
5048,Marathahalli,607.0,1.0,35.0,1
5049,Marathahalli,1583.0,3.0,109.0,3
5050,Marathahalli,1075.0,2.0,52.43,2
5051,Marathahalli,1360.0,2.0,103.0,2
5052,Marathahalli,1220.0,2.0,58.5,2
5053,Marathahalli,950.0,2.0,45.68,2
5054,Marathahalli,615.0,1.0,44.0,1
5055,Marathahalli,1595.0,3.0,90.0,3
5056,Marathahalli,1350.0,2.0,89.0,2
5057,Marathahalli,1020.0,2.0,57.0,2
5058,Marathahalli,1600.0,3.0,88.0,2
5059,Marathahalli,780.0,1.0,55.0,1
5060,Marathahalli,1710.0,3.0,100.0,3
5062,Marathahalli,1358.0,2.0,81.0,2
5063,Marathahalli,1205.0,2.0,75.0,2
5064,Marathahalli,1730.0,3.0,110.0,3
5065,Marathahalli,1583.0,3.0,115.0,3
5066,Marathahalli,1200.0,2.0,67.0,2
5067,Marathahalli,1095.0,2.0,60.0,2
5068,Marathahalli,1060.0,2.0,48.0,2
5069,Marathahalli,1050.0,2.0,65.0,2
5070,Marathahalli,1102.0,2.0,53.67,2
5071,Marathahalli,1026.0,2.0,49.95,2
5074,Marathahalli,1220.0,2.0,59.0,2
5075,Marathahalli,881.0,2.0,48.06,2
5077,Marathahalli,1710.0,3.0,100.0,3
5078,Marathahalli,1680.0,3.0,105.0,3
5079,Marathahalli,1910.0,3.0,119.0,3
5080,Marathahalli,1602.0,2.0,104.0,2
5081,Marathahalli,700.0,1.0,38.0,1
5082,Marathahalli,1469.0,3.0,89.0,3
5084,Marathahalli,1690.0,3.0,116.0,3
5085,Marathahalli,1065.0,2.0,55.0,2
5086,Marathahalli,1693.0,3.0,125.0,3
5087,Marathahalli,1693.0,3.0,125.0,3
5088,Marathahalli,1196.0,2.0,57.9,2
5089,Marathahalli,1595.0,3.0,88.0,3
5090,Marathahalli,2122.0,3.0,125.0,3
5091,Marathahalli,1730.0,3.0,115.0,3
5094,Marathahalli,1125.0,2.0,55.0,2
5095,Marathahalli,1950.0,3.0,115.0,3
5096,Marathahalli,1250.0,2.0,68.0,2
5097,Marathahalli,1125.0,2.0,56.8,2
5098,Marathahalli,1350.0,2.0,90.0,2
5099,Marathahalli,1200.0,2.0,53.0,2
5100,Marathahalli,2500.0,5.0,175.0,4
5101,Marathahalli,957.0,2.0,47.0,2
5104,Marathahalli,1350.0,2.0,60.0,2
5105,Marathahalli,3400.0,4.0,235.0,4
5106,Marathahalli,1350.0,2.0,99.0,2
5108,Marathahalli,1285.0,2.0,55.0,2
5109,Marathahalli,2500.0,5.0,181.0,4
5110,Marathahalli,3800.0,4.0,235.0,4
5111,Marathahalli,3951.0,4.0,230.0,4
5112,Marathahalli,1125.0,2.0,54.8,2
5113,Marathahalli,1700.0,3.0,126.0,3
5115,Marathahalli,1270.0,2.0,73.0,2
5117,Marathahalli,950.0,2.0,46.7,2
5118,Marathahalli,1550.0,3.0,85.0,3
5119,Marathahalli,1019.0,2.0,49.86,2
5120,Marathahalli,1144.0,2.0,65.0,2
5121,Marathahalli,1240.0,2.0,55.0,2
5122,Marathahalli,1100.0,2.0,75.0,1
5123,Marathahalli,1156.0,2.0,52.0,2
5124,Marathahalli,2524.0,5.0,180.0,4
5125,Marathahalli,1135.0,2.0,60.0,2
5126,Marathahalli,1839.0,3.0,130.0,3
5127,Marathahalli,1170.0,2.0,85.0,2
5128,Marathahalli,1102.0,2.0,53.67,2
5129,Marathahalli,1108.0,2.0,60.0,3
5130,Marathahalli,1449.0,3.0,110.0,3
5131,Marathahalli,1360.0,2.0,101.0,2
5132,Marathahalli,1026.0,2.0,50.18,2
5135,Marathahalli,1270.0,2.0,80.0,2
5136,Marathahalli,1100.0,2.0,50.0,2
5137,Marathahalli,1196.0,2.0,57.95,2
5139,Marathahalli,1485.0,2.0,90.0,3
5140,Marathahalli,1146.0,2.0,69.0,2
5141,Margondanahalli,1090.0,2.0,58.0,2
5142,Margondanahalli,1200.0,2.0,58.5,2
5143,Margondanahalli,1200.0,2.0,67.0,2
5145,Margondanahalli,1000.0,2.0,57.0,2
5147,Margondanahalli,600.0,2.0,35.0,2
5148,Margondanahalli,1200.0,2.0,69.0,2
5149,Margondanahalli,900.0,2.0,49.0,2
5150,Margondanahalli,1140.0,2.0,60.0,2
5151,Margondanahalli,1100.0,2.0,55.0,2
5152,Margondanahalli,1152.0,1.0,66.0,2
5154,Margondanahalli,1200.0,2.0,65.0,2
5155,Margondanahalli,1050.0,2.0,58.0,2
5156,Margondanahalli,1160.0,2.0,65.0,2
5157,Margondanahalli,1334.0,2.0,67.76,2
5158,Marsur,1800.0,4.0,145.0,4
5159,Marsur,1200.0,3.0,90.0,3
5160,Marsur,1200.0,3.0,120.0,3
5161,Mico Layout,5000.0,9.0,210.0,9
5162,Mico Layout,1550.0,2.0,65.0,3
5163,Mico Layout,1125.0,2.0,40.0,2
5164,Mico Layout,1190.0,2.0,39.25,2
5165,Mico Layout,800.0,1.0,29.5,1
5166,Mico Layout,1250.0,2.0,44.0,3
5167,Mico Layout,1171.0,2.0,39.0,2
5168,Mico Layout,1200.0,2.0,53.5,2
5169,Mico Layout,1670.0,3.0,59.0,3
5170,Mico Layout,1140.0,2.0,43.0,2
5171,Munnekollal,1170.0,2.0,52.0,2
5172,Munnekollal,1102.0,2.0,53.67,2
5173,Munnekollal,1390.0,3.0,68.0,3
5174,Munnekollal,1200.0,2.0,49.5,2
5175,Munnekollal,950.0,2.0,46.5,2
5176,Munnekollal,1560.0,3.0,75.0,3
5177,Munnekollal,1750.0,3.0,86.5,3
5178,Munnekollal,1385.0,2.0,66.5,3
5179,Munnekollal,1080.0,2.0,45.0,2
5180,Munnekollal,1170.0,2.0,59.0,2
5182,Munnekollal,1200.0,2.0,57.9,3
5183,Munnekollal,1030.0,2.0,50.36,2
5184,Murugeshpalya,1296.0,2.0,81.0,2
5185,Murugeshpalya,1550.0,3.0,74.0,3
5186,Murugeshpalya,1845.0,3.0,91.0,3
5187,Murugeshpalya,1185.0,2.0,85.0,2
5188,Murugeshpalya,1225.0,2.0,48.0,2
5189,Murugeshpalya,1930.0,3.0,75.0,3
5190,Murugeshpalya,1600.0,2.0,65.0,3
5191,Murugeshpalya,1344.0,2.0,56.0,3
5192,Murugeshpalya,1500.0,2.0,70.0,3
5193,Murugeshpalya,1855.0,3.0,96.0,3
5194,Murugeshpalya,1175.0,2.0,75.0,2
5195,Mysore Road,1175.0,2.0,73.5,2
5196,Mysore Road,1710.0,4.0,91.31,3
5197,Mysore Road,1020.0,2.0,48.95,2
5198,Mysore Road,1175.0,2.0,73.5,2
5199,Mysore Road,1070.0,2.0,45.0,2
5200,Mysore Road,1239.0,2.0,53.0,2
5201,Mysore Road,1060.0,2.0,62.0,2
5202,Mysore Road,980.0,2.0,45.47,2
5203,Mysore Road,883.0,2.0,40.0,2
5204,Mysore Road,1525.0,3.0,96.0,3
5205,Mysore Road,1200.0,2.0,65.0,2
5209,Mysore Road,883.0,2.0,40.95,2
5210,Mysore Road,1070.0,2.0,49.65,2
5212,Mysore Road,883.0,2.0,50.0,2
5213,Mysore Road,1155.0,2.0,51.0,2
5214,Mysore Road,1003.0,2.0,43.0,2
5215,Mysore Road,1237.0,2.0,73.0,2
5216,Mysore Road,883.0,2.0,45.0,2
5217,Mysore Road,1170.0,2.0,65.0,2
5218,Mysore Road,1029.5,2.0,50.855,2
5219,Mysore Road,940.0,2.0,43.61,2
5221,Mysore Road,1020.0,2.0,48.95,2
5222,Mysore Road,1568.0,2.0,100.0,3
5224,Mysore Road,1175.0,2.0,70.5,2
5225,Mysore Road,1080.0,2.0,60.0,3
5227,Mysore Road,883.0,2.0,37.0,2
5229,NGR Layout,1020.0,2.0,45.9,2
5230,NGR Layout,1105.0,2.0,49.73,2
5231,NGR Layout,1022.0,2.0,45.9,2
5232,NGR Layout,1020.0,2.0,45.0,2
5233,NGR Layout,1019.0,2.0,45.9,2
5234,NGR Layout,1020.0,2.0,46.0,2
5235,NGR Layout,1021.0,2.0,46.0,2
5236,NGR Layout,1021.0,2.0,45.9,2
5237,NRI Layout,1565.0,2.0,75.0,3
5238,NRI Layout,2500.0,5.0,130.0,5
5239,NRI Layout,1125.0,2.0,45.56,2
5240,NRI Layout,2150.0,4.0,115.0,4
5241,NRI Layout,1250.0,2.0,75.0,2
5242,NRI Layout,1789.0,3.0,75.0,3
5243,NRI Layout,1731.0,3.0,64.11,3
5244,NRI Layout,2400.0,2.0,125.0,2
5245,Nagadevanahalli,1080.0,2.0,39.0,2
5246,Nagadevanahalli,1090.0,2.0,36.0,2
5247,Nagadevanahalli,1250.0,2.0,65.0,3
5248,Nagadevanahalli,2400.0,2.0,135.0,2
5249,Nagadevanahalli,1240.0,2.0,65.0,3
5250,Nagadevanahalli,1240.0,2.0,65.0,3
5251,Naganathapura,1001.0,2.0,33.03,2
5252,Naganathapura,1103.0,2.0,55.0,2
5253,Naganathapura,1143.0,2.0,62.0,2
5254,Naganathapura,2260.0,3.0,80.0,2
5255,Naganathapura,600.0,1.0,33.0,1
5256,Naganathapura,1451.0,3.0,68.0,3
5257,Naganathapura,1200.0,1.0,39.82,1
5258,Nagappa Reddy Layout,1209.0,2.0,50.0,2
5259,Nagappa Reddy Layout,1100.0,2.0,43.5,2
5260,Nagappa Reddy Layout,1495.0,2.0,65.0,3
5261,Nagappa Reddy Layout,1820.0,3.0,79.5,3
5262,Nagappa Reddy Layout,1350.0,3.0,60.0,3
5263,Nagappa Reddy Layout,1495.0,2.0,70.0,3
5265,Nagarbhavi,1350.0,3.0,150.0,3
5266,Nagarbhavi,1200.0,2.0,150.0,2
5268,Nagarbhavi,2400.0,3.0,160.0,3
5269,Nagarbhavi,884.0,2.0,36.0,1
5270,Nagarbhavi,1055.0,2.0,55.0,2
5272,Nagarbhavi,1223.0,2.0,60.0,2
5273,Nagarbhavi,956.0,2.0,49.0,2
5275,Nagarbhavi,1200.0,2.0,150.0,2
5278,Nagarbhavi,1145.0,2.0,40.0,2
5279,Nagarbhavi,300.0,1.0,20.0,1
5280,Nagarbhavi,1250.0,3.0,175.0,4
5281,Nagarbhavi,710.0,2.0,40.0,1
5283,Nagarbhavi,1212.0,2.0,50.0,2
5284,Nagarbhavi,1020.0,2.0,55.0,2
5286,Nagarbhavi,1120.0,2.0,53.0,2
5288,Nagarbhavi,1146.0,2.0,50.0,2
5290,Nagarbhavi,1190.0,2.0,63.0,2
5292,Nagarbhavi,1050.0,2.0,80.0,2
5293,Nagarbhavi,2500.0,3.0,180.0,5
5295,Nagarbhavi,1250.0,3.0,170.0,2
5297,Nagarbhavi,1400.0,2.0,135.0,3
5299,Nagarbhavi,1100.0,2.0,46.2,2
5300,Nagarbhavi,1080.0,2.0,49.0,2
5301,Nagarbhavi,1800.0,3.0,180.0,4
5302,Nagarbhavi,1225.0,2.0,58.0,2
5303,Nagasandra,980.0,2.0,48.0,2
5304,Nagasandra,2400.0,4.0,145.0,4
5306,Nagasandra,1650.0,3.0,95.0,3
5307,Nagasandra,1500.0,2.0,91.0,2
5308,Nagavara,400.0,1.0,14.0,1
5309,Nagavara,2172.65,3.0,120.0,4
5311,Nagavara,2319.0,3.0,180.0,3
5312,Nagavara,2430.0,4.0,180.0,3
5313,Nagavara,936.0,2.0,40.2,2
5314,Nagavara,1125.0,2.0,44.5,2
5315,Nagavara,1315.0,2.0,70.0,2
5316,Nagavara,1077.0,2.0,50.0,2
5317,Nagavara,2496.0,4.0,125.0,4
5318,Nagavara,1110.0,2.0,44.95,2
5319,Nagavara,1247.0,2.0,58.56,2
5320,Nagavarapalya,1392.0,2.0,99.0,2
5321,Nagavarapalya,705.0,1.0,52.5,1
5322,Nagavarapalya,1300.0,3.0,80.0,3
5323,Nagavarapalya,705.0,1.0,57.0,1
5324,Nagavarapalya,705.0,1.0,55.0,1
5325,Nagavarapalya,705.0,1.0,57.0,1
5326,Nagavarapalya,1335.0,2.0,110.0,2
5327,Nagavarapalya,1260.0,2.0,85.5,2
5328,Narayanapura,1308.0,2.0,89.04,2
5329,Narayanapura,1566.0,3.0,83.3,3
5330,Narayanapura,1485.0,3.0,85.0,3
5331,Narayanapura,1302.0,2.0,69.1,2
5332,Narayanapura,1308.0,2.0,89.04,2
5333,Narayanapura,2357.0,3.0,135.0,3
5334,Narayanapura,2357.0,3.0,135.0,3
5335,Narayanapura,1469.0,2.0,99.14,2
5336,Neeladri Nagar,1053.0,2.0,45.0,2
5337,Neeladri Nagar,1363.0,2.0,68.0,2
5338,Neeladri Nagar,2556.0,3.0,133.0,3
5339,Neeladri Nagar,674.0,1.0,21.0,1
5340,Neeladri Nagar,527.0,1.0,26.0,1
5341,Neeladri Nagar,1167.0,2.0,38.0,3
5342,Neeladri Nagar,1060.0,2.0,35.0,2
5343,Neeladri Nagar,640.0,1.0,20.5,1
5345,Neeladri Nagar,1105.0,2.0,30.0,2
5346,Neeladri Nagar,1100.0,2.0,30.0,2
5347,Neeladri Nagar,2111.0,3.0,103.0,3
5348,Nehru Nagar,1775.0,3.0,110.0,3
5349,Nehru Nagar,2363.0,5.0,120.0,4
5350,Nehru Nagar,2342.0,3.0,115.0,4
5351,Nehru Nagar,967.0,2.0,41.1,2
5352,Nehru Nagar,1374.0,3.0,72.0,3
5353,Nehru Nagar,1674.0,3.0,90.0,3
5354,Nehru Nagar,1269.0,2.0,63.0,3
5355,Nehru Nagar,1100.0,2.0,50.0,2
5356,Nehru Nagar,1674.0,3.0,81.0,3
5357,OMBR Layout,2420.0,3.0,185.0,3
5358,OMBR Layout,1078.0,2.0,65.0,2
5359,OMBR Layout,1101.0,2.0,65.5,2
5360,OMBR Layout,1041.0,2.0,65.5,2
5361,OMBR Layout,1300.0,2.0,80.0,2
5362,OMBR Layout,1085.0,2.0,64.0,2
5363,OMBR Layout,1855.0,3.0,145.0,3
5364,OMBR Layout,1050.0,2.0,48.0,2
5366,OMBR Layout,1165.0,2.0,88.5,2
5367,OMBR Layout,1101.0,2.0,66.0,2
5368,OMBR Layout,3400.0,4.0,275.0,4
5370,Old Airport Road,2732.0,4.0,204.0,4
5372,Old Airport Road,3356.0,4.0,251.0,4
5373,Old Airport Road,1206.0,2.0,75.0,2
5374,Old Airport Road,2774.0,4.0,207.0,4
5375,Old Airport Road,2690.0,4.0,191.0,4
5376,Old Airport Road,2690.0,4.0,199.0,4
5377,Old Airport Road,1655.0,2.0,97.65,2
5378,Old Airport Road,1075.0,2.0,60.0,2
5379,Old Airport Road,1858.0,2.0,167.0,3
5380,Old Airport Road,1150.0,2.0,90.0,2
5381,Old Airport Road,2690.0,4.0,191.0,4
5382,Old Airport Road,2658.0,5.0,187.0,4
5383,Old Airport Road,946.0,2.0,58.0,2
5384,Old Airport Road,2774.0,4.0,208.0,4
5385,Old Airport Road,2774.0,4.0,208.0,4
5386,Old Airport Road,3200.0,4.0,280.0,4
5387,Old Airport Road,2690.0,4.0,201.0,4
5388,Old Airport Road,1145.0,2.0,75.0,2
5389,Old Airport Road,2732.0,4.0,194.0,4
5390,Old Airport Road,2658.0,5.0,189.0,4
5391,Old Airport Road,2774.0,4.0,197.0,4
5392,Old Airport Road,3496.0,4.0,262.0,4
5393,Old Airport Road,2774.0,4.0,197.0,4
5394,Old Airport Road,2732.0,4.0,204.0,4
5395,Old Airport Road,1798.0,3.0,150.0,3
5396,Old Airport Road,2774.0,4.0,208.0,4
5397,Old Airport Road,1184.0,2.0,78.0,2
5398,Old Airport Road,3504.0,4.0,262.0,4
5399,Old Airport Road,1055.0,2.0,75.0,2
5400,Old Madras Road,1425.0,2.0,94.0,3
5404,Old Madras Road,935.0,2.0,45.0,2
